Date,Open,High,Low,Close,Volume,RSI_14,MACD,MME_9,MME_20,MME_50,MME_200,SMA_20,VWAP,ATR_14,MACD_Signal,MACD_Hist,BB_Media,BB_Superior,BB_Inferior,BB_Largura,DI_Plus_14,DI_Minus_14,ADX_14,Stoch_K,Stoch_D,Ichimoku_Tenkan,Ichimoku_Kijun,OBV,Pivot,Ichimoku_Senkou_A,Ichimoku_Senkou_B,Resistencia_1,Suporte_1,SuperTrend,SuperTrend_Direcao
2026-03-20T03:00:00.000000,46.175331178449156,46.62928735822473,44.329894238109624,45.07004165649414,78125700,68.73247326872801,2.166482658812477,44.64734745589148,42.66573754020414,40.027566268833596,37.66465003684702,42.15633087158203,41.7259985020578,1.3766183768605111,1.8652218604588122,0.3012607983536646,42.15633087158203,47.76478791510254,36.54787382806152,0.26607899347811703,38.24749567494353,12.945576517469718,NaN,69.99994999797639,83.41928273876601,44.48779550882183,,424703100,46.57994576937219,,,47.08324688959269,45.662161373675985,42.870280294202644,1
2026-03-23T03:00:00.000000,43.83646536389448,45.573346855690346,43.7377805411131,45.425315856933594,65252400,70.13819896947876,2.1160397449433574,44.8029411360999,42.928554522749806,40.23924272326889,37.74187059227077,42.52344398498535,41.864371466913525,1.4094003724117061,1.9153854373557213,0.20065430758763614,42.52344398498535,47.9680838154152,37.0788041545555,0.2560770869053929,34.68945698942935,14.742131087529478,NaN,74.390234723537,75.97558258280372,45.07991338327061,41.77392143128445,489955500,45.3430744176095,,,46.35625459710938,44.05686147699427,42.870280294202644,1
2026-03-24T03:00:00.000000,45.790455014181035,47.32009225561627,45.76084655759874,46.649024963378906,57455300,74.40633911454438,2.150022350888335,45.17215790155571,43.28288504090496,40.49060673268497,37.83049899397334,42.9033863067627,42.037932539533834,1.444070088573918,1.9623128200622442,0.187709530826091,42.9033863067627,48.38789484033859,37.41887777318681,0.25566786240886485,40.0782820722841,13.36046872561254,NaN,89.4478211538031,77.94600195843883,45.55854404955527,41.77392143128445,547410800,44.912147751245676,,,46.08651496137825,44.25094864680101,42.870280294202644,1
2026-03-25T03:00:00.000000,45.88914003874126,46.925345673795945,45.69176664049645,46.87600326538086,40532900,75.1167674997676,2.170251751707056,45.512926974320735,43.62508677656933,40.741014439849515,37.92050401159929,43.294677543640134,42.150878538643084,1.4290350131971732,2.0039006063912064,0.1663511453158497,43.294677543640134,48.73819632591719,37.85115876136308,0.25146364824129247,37.60709757173176,12.881963885616527,NaN,90.6109862497017,84.81634737568059,45.60295215763408,41.931819614881064,587943700,46.57665459219797,,,47.3924626267972,45.83321692877967,42.870280294202644,1
2026-03-26T03:00:00.000000,46.97469087760119,47.83326464637083,46.89574377235592,47.38917541503906,59986800,76.69203961282825,2.2023055933274236,45.8881766624644,43.98357140880454,41.001726634954984,38.01471964745441,43.70965366363525,42.33952580724699,1.3953368966109443,2.04358160377845,0.1587239895489736,43.70965366363525,49.06817049323053,38.35113683403997,0.2451868811787617,40.41195398997277,12.250707910858274,NaN,93.01241517076684,91.02374085809055,45.785522593741966,42.39071180868112,647930500,46.49770519322442,,,47.303643745952385,46.07006471265289,43.17849351953054,1
2026-03-27T03:00:00.000000,47.86286842691412,48.79051854220591,47.49773007238011,48.76091384887695,54170900,80.28490239082639,2.3117479301358372,46.462724099746914,44.43855640309715,41.30600848648134,38.121646952941205,44.20703258514404,42.52940741708857,1.395765913079223,2.0972148690499273,0.21453306108590997,44.20703258514404,49.4982103206049,38.915854849683186,0.23938171942529246,42.412615686994016,11.37216081081706,NaN,99.59515822310492,94.40618654785783,46.264149541659506,42.874274116485644,702101400,47.372727944588604,,,47.84971211682129,46.91219124280638,43.95682656805534,1
2026-03-30T03:00:00.000000,49.09644506605332,50.024095135166554,48.839862285944356,49.017494201660156,51454300,80.8786364891772,2.391616593325864,46.97367812012956,44.87464571724601,41.608419690998154,38.23006334347572,44.62842292785645,42.72648575903628,1.38629558259425,2.1560952139051146,0.23552137942074935,44.62842292785645,50.047446468962285,39.20939938675061,0.24285077471215577,46.00816082870762,10.632002192550907,NaN,86.32706962790773,92.97821434059317,46.88093783813983,43.688434125356196,753555700,48.34972082115432,,,49.201711569928534,47.90892310010273,45.2730919627727,1
2026-03-31T03:00:00.000000,49.412242059014034,49.88593596182525,47.02403482843446,48.03063201904297,78931700,71.90864635498139,2.3482128180856137,47.185068899912245,45.175215841226674,41.86027115484305,38.32758143975002,45.009351921081546,42.965504834175576,1.491695979079717,2.1945187347412145,0.15369408334439916,45.009351921081546,50.24853090266425,39.77017293949884,0.23280401774142273,39.703218119798684,17.8699289142052,NaN,68.87517702094601,84.93246829065289,46.88093783813983,44.186800829261706,674624000,49.29381720759035,,,49.747772129236346,48.56353928001415,45.2730919627727,1
2026-04-01T03:00:00.000000,47.073377861720985,47.43851621078736,46.155594736420305,46.747711181640625,66488400,62.24404416965036,2.1851054878557647,47.09759735625792,45.32497730221848,42.05193546961942,38.411363825241466,45.34833946228027,43.09820627450879,1.5190775007613562,2.1926360853641245,-0.007530597508359715,45.34833946228027,50.06540246167793,40.63127646288262,0.20803685671098063,36.20273772121982,20.37789962211987,NaN,48.1250009092196,67.77574918602446,46.88093783813983,44.24107814374841,608135600,48.31353426976756,,,49.60303371110066,46.74113257770987,45.2730919627727,1
2026-04-02T03:00:00.000000,48.65235798960045,48.810255960696644,47.32009409376292,47.5174674987793,38536900,65.26093170886702,2.093818419808045,47.181571384762194,45.53378589236713,42.26627005899824,38.50197182199309,45.71643962860107,43.19275578268581,1.5578965920681178,2.1728725522529087,-0.0790541324448637,45.71643962860107,49.838778103418186,41.59410115378396,0.18034381103633013,39.06851601460802,18.450835606642464,NaN,60.12564120226491,59.041939710810176,46.88093783813983,44.24107814374841,646672500,46.78060737628276,,,47.405620016145214,46.122698541778156,45.2730919627727,1
2026-04-06T03:00:00.000000,47.359567757585204,48.356297957016764,47.25101220065431,48.29708480834961,27848100,68.04585801331683,2.0606277282855814,47.404674069479675,45.79695721769879,42.502772598188486,38.5994356328026,46.05098609924316,43.25999149462052,1.5255672466605705,2.1504235874594433,-0.0897958591738619,46.05098609924316,49.84146781078023,42.26050438770609,0.16462108773820003,37.04669783668629,17.819442524698445,NaN,72.52745943623927,60.2593671825746,47.8579308878315,44.41871527693387,674520600,47.88260585107962,,,48.445117608396316,46.95495574146259,45.2730919627727,1
2026-04-07T03:00:00.000000,48.44511655547289,48.90894348249271,47.764182275779866,47.87273406982422,33362800,64.99176644138373,1.9772893472014488,47.498286069548584,45.994650251234546,42.713359322566355,38.69170725904162,46.314971923828125,43.341637153045674,1.4983668152357328,2.1157967394078443,-0.13850739220639552,46.314971923828125,49.81577691966751,42.81416692798874,0.15117379328641217,37.65950457955515,16.847002478638096,NaN,65.77706964622135,66.14339009490851,47.8579308878315,44.714771879667936,641157800,47.96813165534022,,,48.68525111002614,47.57996535366368,45.2730919627727,1
2026-04-08T03:00:00.000000,44.11278729715969,46.027300615194086,43.945018589854925,45.99769592285156,87580500,53.553980926950516,1.7398868392180376,47.19816804020918,45.99494031519807,42.842156836303026,38.764403663656644,46.49655475616455,43.42432976700281,1.6718917198595586,2.040614759369883,-0.3007279201518456,46.49655475616455,49.472295891427095,43.520813620902004,0.12799834959247253,31.340066828376315,30.33668914466681,NaN,35.94976592288635,58.08476500178233,46.98455686251074,44.714771879667936,553577300,48.18195327603227,,,48.59972427628467,47.454963069571825,45.2730919627727,1
2026-04-09T03:00:00.000000,46.915480574987185,47.91221081735418,46.412178201097085,47.270751953125,58206500,58.849200556625334,1.6356142802304205,47.21268482279235,46.116446185476825,43.01582723304114,38.84904394514389,46.64951877593994,43.52617017600027,1.689221946619777,1.9596146635419907,-0.3240003833115701,46.64951877593994,49.43939649229525,43.859641059584625,0.11961013916371746,36.77325270323979,27.880780657432634,NaN,56.2009959755103,52.64261051487267,46.98455686251074,44.714771879667936,611783800,45.323338375966856,,,46.701658162078786,44.619376136739625,45.2730919627727,1
2026-04-10T03:00:00.000000,46.905607576839444,48.385902404785156,46.905607576839444,48.385902404785156,42860900,62.8451636147776,1.62423764719329,47.44732833919091,46.33258487303,43.226418416246794,38.94393805917017,46.848371505737305,43.611239102707216,1.6742985810002011,1.8925392602722506,-0.2683016130789606,46.848371505737305,49.53066461361803,44.16607839785658,0.1145095559000268,36.47180036798241,26.120052916846003,NaN,73.94033171787093,55.3636978720892,46.98455686251074,44.73944365276739,654644700,47.19838032385875,,,47.984582446620415,46.48454983036332,45.2730919627727,1
2026-04-13T03:00:00.000000,49.09644816272282,49.5800128261699,48.60301652289646,49.12605285644531,60941100,65.2566567093101,1.6558578408471334,47.78307324264179,46.59862944287908,43.45777662958791,39.045252634267435,47.10051517486572,43.75927022712116,1.639999426741954,1.845202976387227,-0.1893451355400937,47.10051517486572,49.632201705242956,44.568828644488484,0.10750143691541708,39.77579478213667,24.761593060678788,NaN,85.22732405115313,71.78955058151145,46.91547727584009,45.44998502650111,715585800,47.89247079546991,,,48.87933401410038,47.39903918615467,45.2730919627727,1
2026-04-14T03:00:00.000000,48.95828772522089,48.997763159761625,47.0437705604261,47.251014709472656,58646800,55.43990264318301,1.512185629383275,47.67666153600796,46.66076137303085,43.6065310640932,39.126902008150076,47.20018844604492,43.86053170845902,1.6715910602617583,1.7785995069864367,-0.2664138776031617,47.20018844604492,49.578699961597486,44.82167693049235,0.1007839838720759,36.23663314771298,29.22115821375645,NaN,54.38319611499903,71.18361729467436,46.762515708012415,45.75097799387092,656939000,49.103027401837224,,,49.60303828077799,48.62604197750455,45.2730919627727,1
2026-04-15T03:00:00.000000,47.320093737485976,47.46812096669531,46.116119364077015,46.274017333984375,61852100,51.124327599500305,1.304451933703028,47.39613269560324,46.62392860740738,43.71113836879481,39.19801758353151,47.22535343170166,43.932189940264585,1.6487632418586537,1.6837699923297549,-0.37931805862672685,47.22535343170166,49.55023017769763,44.9004766857057,0.09845883946038658,34.114177061261756,31.528431653085118,NaN,38.31171933384595,59.30741316666604,46.762515708012415,45.75097799387092,595086900,47.76418280988679,,,48.484595059347484,46.530602460011956,45.2730919627727,1
2026-04-16T03:00:00.000000,46.66876374806763,48.0405030559466,46.14572366842885,47.94181823730469,54484300,57.243021316807905,1.259876011327215,47.505269803943534,46.74944190549284,43.87704738324618,39.28502057511134,47.30331573486328,44.00922094633714,1.6663358236914465,1.598991196129247,-0.33911518480203195,47.30331573486328,49.61372584220544,44.992905627521125,0.09768491157330644,33.796944206161335,28.96766236483725,NaN,65.74682219674001,52.81391254852833,46.762515708012415,46.343095868319686,649571200,46.61941922158557,,,47.12271907909412,45.770717476475824,45.2730919627727,1
2026-04-17T03:00:00.000000,45.889140171220646,45.93848257977818,44.28055205307055,45.61281967163086,105186900,48.17350872298088,1.0248052348670313,47.126779777481,46.64119216893455,43.945116884751464,39.34798375020109,47.27568359375,44.0617132098344,1.8088308494444958,1.4841540038768037,-0.4593487690097724,47.27568359375,49.65556735216265,44.89579983533736,0.10068109342906569,28.910614730235434,32.14488588575917,NaN,27.43510579846529,43.83121577635041,46.762515708012415,46.82172653460435,544384300,47.37601498722671,,,48.60630630602457,46.71152691850682,45.2730919627727,1
2026-04-20T03:00:00.000000,46.619420532483396,46.85626559896165,45.89900706343552,46.40230941772461,41904500,51.007219020050655,0.8919335209770196,46.98188570552972,46.61844143072408,44.04147737624061,39.41817604540033,47.34229698181152,44.09941945094461,1.7684462121506597,1.3657099072968468,-0.4737763863198272,47.34229698181152,49.528976804281044,45.155617159342,0.09237742829882649,31.1656013552097,30.53045706584245,NaN,41.36214449747038,44.84802416422523,46.762515708012415,46.866134642683164,586288800,45.27728476815986,,,46.27401748324917,44.61608695654154,45.2730919627727,1
2026-04-22T03:00:00.000000,47.014165143268166,47.34969880253132,46.62928907388078,47.04376983642578,51063000,53.24412574806023,0.8288378979569941,46.994262531708934,46.65894889793377,44.15921433546355,39.494052600534914,47.42321968078613,44.1557978151429,1.7097992959118062,1.2583355054288763,-0.42949760747188215,47.42321968078613,49.42299773308594,45.42344162848632,0.08433750663749365,31.993491359998483,29.322118461145433,NaN,54.991205254493686,41.26281851680978,46.93028243962023,46.88093783813983,637351800,46.38586069337393,,,46.87271432331234,45.91545578778621,45.2730919627727,1
2026-04-23T03:00:00.000000,47.36000061035156,48.08000183105469,46.900001525878906,47.77000045776367,38666800,55.709676856676595,0.8278914862052176,47.14941011691988,46.76476333220328,44.300813791240024,39.57640034040784,47.47926845550537,44.20538599347916,1.671956510859233,1.1722467015841445,-0.3443552153789269,47.47926845550537,49.45031324239028,45.50822366862046,0.08302759713882497,33.50062101211443,27.843948232441736,NaN,67.8790732962685,54.74414101607752,46.93028243962023,46.88093783813983,676018600,47.007585904279296,,,47.385882734677814,46.66547300602727,45.2730919627727,1
2026-04-24T03:00:00.000000,47.5,47.52000045776367,46.45000076293945,47.15999984741211,34880200,53.173310837614046,0.7690543173550637,47.151528063018326,46.80240490508031,44.412938734619324,39.65185904197007,47.493468284606934,44.24194630871777,1.6468167382853034,1.0916082247383283,-0.3225539073832646,47.493468284606934,49.45025427581652,45.53668229339735,0.08240232022995035,31.58259991270815,28.201611115918496,NaN,57.05385174732022,59.9747100993608,46.93028243962023,46.88093783813983,641138400,47.583334604899086,,,48.266667683919266,47.086667378743485,45.2730919627727,1
2026-04-27T03:00:00.000000,47.220001220703125,48.16999816894531,47.16999816894531,47.369998931884766,31543600,53.9505902588154,0.730944732346579,47.195222236791615,46.856461479061686,44.528901879610125,39.72865645381002,47.49250946044922,44.280272664820984,1.6013297085172962,1.0194755262599784,-0.2885307939133994,47.49250946044922,49.449529403045375,45.535489517853065,0.08241383598505868,33.05911382132384,26.93107862657057,NaN,60.780547386497766,61.904490810028825,46.63915760641609,46.88093783813983,672682000,47.04333368937174,,,47.63666661580403,46.56666692097981,45.2730919627727,1
2026-04-28T03:00:00.000000,47.650001525878906,48.040000915527344,47.459999084472656,47.52000045776367,29389700,54.531168122796686,0.7047228745627976,47.26017788098603,46.919655667509495,44.646199863067125,39.80618226479463,47.430463790893555,44.31629301126935,1.5348062995976735,0.9565249959205422,-0.2518021213577446,47.430463790893555,49.294645071597536,45.56628251018957,0.07860691765202162,32.02828705354404,26.09133207790342,NaN,63.442511526801844,60.42563688687327,46.22527511100793,46.88093783813983,702071700,47.56999842325846,,,47.96999867757161,46.96999867757161,45.2730919627727,1
2026-04-29T03:00:00.000000,48.099998474121094,49.29999923706055,48.0,48.959999084472656,47685000,59.77430340456585,0.7910193394034195,47.600142121683355,47.113974088172654,44.81536845998499,39.89726501921928,47.42758903503418,44.391424059396485,1.5523200481476165,0.9234238646171177,-0.13240452521369817,47.42758903503418,49.281615304080184,45.57356276598818,0.07818345004535043,35.202776028351565,23.954321584466403,NaN,88.30043719080814,70.84116536803592,46.79027564506555,46.88093783813983,749756700,47.67333348592122,,,47.88666788736978,47.306666056315095,45.2730919627727,1
2026-04-30T03:00:00.000000,48.810001373291016,49.380001068115234,48.290000915527344,49.08000183105469,36666100,60.18632814138059,0.8591889330725166,47.89611406355762,47.30121482558999,44.982608984340665,39.988635534759936,47.48005752563476,44.44958521851036,1.519297198464779,0.9105768783081974,-0.0513879452356808,47.48005752563476,49.460990959929504,45.49912409134002,0.08344275628668829,33.77491431855006,22.726770253091814,NaN,90.56487034202947,80.7692730198798,46.83027656059289,46.98455686251074,786422800,48.7533327738444,43.42691740727753,,49.5066655476888,48.20666631062825,45.2730919627727,1
2026-05-04T03:00:00.000000,49.279998779296875,49.849998474121094,48.91999816894531,49.34000015258789,41319600,61.115634221100606,0.9235474388549747,48.184891281363676,47.49538485673264,45.153487069369966,40.08168393891743,47.60967197418213,44.51983402635658,1.4772045632298505,0.9131709904175529,0.010376448437421804,47.60967197418213,49.723611640716875,45.49573230764738,0.08880295027788047,34.52870584600125,21.70476733346801,NaN,90.84292615500188,89.90274456261317,47.87450276877831,46.98455686251074,827742400,48.91666793823242,43.66623274041986,,49.5433349609375,48.45333480834961,45.2730919627727,1
2026-05-05T03:00:00.000000,48.880001068115234,49.029998779296875,48.33000183105469,48.65999984741211,28066500,57.345562522595536,0.9092009738687494,48.279912994573365,47.606300570130685,45.290997374391225,40.16704031611638,47.66679859161377,44.559726619858814,1.4438326888229471,0.9123769871077922,-0.0031760132390428186,47.66679859161377,49.83139104421973,45.50220613900781,0.09082180958495438,32.80343991124587,23.53906451346774,NaN,78.63344869947561,86.68041506550232,48.14999961853027,46.98455686251074,799675900,49.369998931884766,43.76738588625757,,49.81999969482422,48.88999938964844,45.2730919627727,1
